0,2.4656,0.10553,2.5948,0.33426,3.0428,-5.7629,-0.10457,3.2551
2.4656,0,2.8614,1.0984,-1.3964,-0.98408,3.8401,-1.8422,-0.036562
0.10553,2.8614,0,-0.082134,0.8117,0.18052,-0.52389,1.3146,0.87406
2.5948,1.0984,-0.082131,0,2.2931,0.3995,1.2317,5.4085,-6.5669
0.33427,-1.3964,0.81171,2.2931,0,0.038304,1.2806,-1.0094,1.7297
3.0428,-0.98407,0.18052,0.39951,0.038302,0,3.7686,-0.90224,0.36684
-5.7629,3.8402,-0.52389,1.2317,1.2806,3.7686,0,0.37089,3.3119
-0.10456,-1.8422,1.3146,5.4085,-1.0094,-0.90224,0.37089,0,11.956
3.2551,-0.036552,0.87406,-6.5669,1.7297,0.36683,3.3119,11.956,0
